year,month,date,prefectureNameJ,prefectureNameE,testedPositive,peopleTested,hospitalized,serious,discharged,deaths,effectiveReproductionNumber
2020,9,14,沖縄県,Okinawa,2294,32570,198,7,2055,45,0.79
2020,9,15,北海道,Hokkaido,1892,50527,61,2,1724,106,0.99
2020,9,15,青森県,Aomori,35,2227,2,0,32,1,
2020,9,15,岩手県,Iwate,23,3745,1,0,22,0,0
2020,9,15,宮城県,Miyagi,313,8995,74,0,237,2,1.35
2020,9,15,秋田県,Akita,51,1868,1,0,50,0,1
2020,9,15,山形県,Yamagata,78,5006,2,1,76,1,
2020,9,15,福島県,Fukushima,214,17489,45,1,169,0,1.5
2020,9,15,茨城県,Ibaraki,616,11796,50,5,550,16,0.79
2020,9,15,栃木県,Tochigi,368,25993,47,2,304,1,3.25
2020,9,15,群馬県,Gunma,567,17931,89,1,445,19,1.24
2020,9,15,埼玉県,Saitama,4320,127974,304,7,3919,97,1
2020,9,15,千葉県,Chiba,3446,68574,300,7,3079,67,0.99
2020,9,15,東京都,Tokyo,23270,402463,2281,21,20603,386,1.15
2020,9,15,神奈川県,Kanagawa,6010,134452,597,32,5285,130,0.98
2020,9,15,新潟県,Niigata,151,14070,10,1,141,0,1.92
2020,9,15,富山県,Toyama,408,11173,13,0,370,25,0.16
2020,9,15,石川県,Ishikawa,736,11006,72,0,621,43,0.53
2020,9,15,福井県,Fukui,244,9284,24,4,210,8,0
2020,9,15,山梨県,Yamanashi,179,10135,9,2,165,5,0.32
2020,9,15,長野県,Nagano,297,17391,17,0,285,1,0.27
2020,9,15,岐阜県,Gifu,596,20367,38,1,548,10,2.57
2020,9,15,静岡県,Shizuoka,506,30514,17,1,488,1,1
2020,9,15,愛知県,Aichi,4920,64208,392,19,4452,76,1.07
2020,9,15,三重県,Mie,463,11312,84,1,374,5,0.62
2020,9,15,滋賀県,Shiga,472,10726,33,0,432,7,0.64
2020,9,15,京都府,Kyoto,1628,36834,82,1,1521,25,0.47
2020,9,15,大阪府,Osaka,9725,161815,830,35,8700,186,1.06
2020,9,15,兵庫県,Hyogo,2501,50737,113,10,2321,55,1.34
2020,9,15,奈良県,Nara,550,18672,21,1,520,9,0.77
2020,9,15,和歌山県,Wakayama,236,8934,4,0,225,4,0.32
2020,9,15,鳥取県,Tottori,34,4781,12,0,22,0,
2020,9,15,島根県,Shimane,137,5236,0,0,137,0,
2020,9,15,岡山県,Okayama,147,7511,1,-,145,-,1
2020,9,15,広島県,Hiroshima,472,19041,13,0,456,3,3.6
2020,9,15,山口県,Yamaguchi,194,8359,25,1,168,1,0.79
2020,9,15,徳島県,Tokushima,147,6662,39,1,97,8,0.16
2020,9,15,香川県,Kagawa,92,9636,12,0,78,2,0.91
2020,9,15,愛媛県,Ehime,114,3945,1,0,107,6,
2020,9,15,高知県,Kochi,137,3319,7,0,126,4,0.61
2020,9,15,福岡県,Fukuoka,4948,44991,355,13,4513,80,0.59
2020,9,15,佐賀県,Saga,244,5567,4,0,240,0,0.52
2020,9,15,長崎県,Nagasaki,236,16671,8,0,225,3,1
2020,9,15,熊本県,Kumamoto,570,13039,36,0,523,8,0.78
2020,9,15,大分県,Oita,158,14821,8,0,148,2,0.19
2020,9,15,宮崎県,Miyazaki,343,8383,8,0,335,1,1.64
2020,9,15,鹿児島県,Kagoshima,373,17314,7,1,372,11,0.34
2020,9,15,沖縄県,Okinawa,2297,33812,182,8,2074,45,0.69
2020,9,16,北海道,Hokkaido,1903,51131,62,2,1735,106,1.12
2020,9,16,青森県,Aomori,35,2247,2,0,32,1,
2020,9,16,岩手県,Iwate,23,3759,1,0,22,0,0
2020,9,16,宮城県,Miyagi,331,9138,82,0,247,2,1.42
2020,9,16,秋田県,Akita,51,1892,1,0,50,0,1
2020,9,16,山形県,Yamagata,78,5011,2,1,76,1,
2020,9,16,福島県,Fukushima,217,17695,45,2,172,0,1.47
2020,9,16,茨城県,Ibaraki,618,11944,49,5,553,16,0.89
2020,9,16,栃木県,Tochigi,369,26252,63,2,304,1,2.77
2020,9,16,群馬県,Gunma,591,18160,95,1,453,19,1.49
2020,9,16,埼玉県,Saitama,4349,128883,292,8,3960,97,1.08
2020,9,16,千葉県,Chiba,3483,70565,296,6,3120,67,1.05
2020,9,16,東京都,Tokyo,23433,407507,2207,23,20837,389,1.15
2020,9,16,神奈川県,Kanagawa,6111,136405,611,27,5371,130,0.93
2020,9,16,新潟県,Niigata,153,14164,9,1,144,0,2.19
2020,9,16,富山県,Toyama,408,11180,12,0,371,25,
2020,9,16,石川県,Ishikawa,736,11213,65,0,627,44,0.47
2020,9,16,福井県,Fukui,244,9320,21,4,213,8,0
2020,9,16,山梨県,Yamanashi,179,10186,9,2,165,5,0.32
2020,9,16,長野県,Nagano,299,17601,16,0,288,1,0.36
2020,9,16,岐阜県,Gifu,596,20648,35,1,551,10,3.01
2020,9,16,静岡県,Shizuoka,509,30701,20,1,488,1,0.75
2020,9,16,愛知県,Aichi,4941,64981,371,19,4493,77,1.16
2020,9,16,三重県,Mie,464,11392,81,1,378,5,0.46
2020,9,16,滋賀県,Shiga,474,10783,28,0,439,7,0.75
2020,9,16,京都府,Kyoto,1641,37313,79,1,1537,25,0.51
2020,9,16,大阪府,Osaka,9803,163572,812,28,8794,188,1.13
2020,9,16,兵庫県,Hyogo,2521,51144,121,11,2329,55,1.17
2020,9,16,奈良県,Nara,550,18813,19,1,522,9,0.71
2020,9,16,和歌山県,Wakayama,236,8950,4,0,225,4,0.37
2020,9,16,鳥取県,Tottori,34,4805,12,0,22,0,
2020,9,16,島根県,Shimane,137,5246,0,0,137,0,
2020,9,16,岡山県,Okayama,147,7511,1,-,145,-,1
2020,9,16,広島県,Hiroshima,474,19137,12,0,459,3,1.64
2020,9,16,山口県,Yamaguchi,194,8534,25,1,168,1,0.48
2020,9,16,徳島県,Tokushima,147,6690,33,1,102,9,0.21
2020,9,16,香川県,Kagawa,92,9801,11,0,79,2,0.81
2020,9,16,愛媛県,Ehime,114,3955,1,0,107,6,
2020,9,16,高知県,Kochi,137,3335,7,0,126,4,0.69
2020,9,16,福岡県,Fukuoka,4959,45127,318,10,4557,84,0.65
2020,9,16,佐賀県,Saga,244,5588,1,0,243,0,0.75
2020,9,16,長崎県,Nagasaki,236,16811,8,0,226,3,1
2020,9,16,熊本県,Kumamoto,570,13039,36,0,523,8,0.71
2020,9,16,大分県,Oita,158,14944,7,0,149,2,0
2020,9,16,宮崎県,Miyazaki,344,8416,6,0,338,1,3.16
2020,9,16,鹿児島県,Kagoshima,373,17421,7,1,372,11,0.37
2020,9,16,沖縄県,Okinawa,2305,34207,170,8,2094,45,0.75
2020,9,17,北海道,Hokkaido,1910,51755,62,1,1742,106,0.99
2020,9,17,青森県,Aomori,35,2258,2,0,32,1,
2020,9,17,岩手県,Iwate,23,3844,0,0,23,0,0
2020,9,17,宮城県,Miyagi,337,9237,82,1,253,2,1.22
2020,9,17,秋田県,Akita,51,1964,1,0,50,0,
2020,9,17,山形県,Yamagata,78,5019,2,1,76,1,
2020,9,17,福島県,Fukushima,218,17984,44,3,172,2,1.29
2020,9,17,茨城県,Ibaraki,621,11994,42,5,563,16,0.87
2020,9,17,栃木県,Tochigi,375,26582,59,1,311,1,2.32
2020,9,17,群馬県,Gunma,602,18397,110,1,462,19,1.96
2020,9,17,埼玉県,Saitama,4370,129795,280,8,3993,97,1.1
2020,9,17,千葉県,Chiba,3516,72369,288,6,3161,67,1.09
2020,9,17,東京都,Tokyo,23604,412252,2194,27,21021,389,1.04
2020,9,17,神奈川県,Kanagawa,6176,138627,606,26,5440,131,0.83
2020,9,17,新潟県,Niigata,158,14340,14,1,144,0,3.38
2020,9,17,富山県,Toyama,408,11350,11,0,372,25,0.25
2020,9,17,石川県,Ishikawa,742,11383,67,0,631,44,0.56
2020,9,17,福井県,Fukui,244,9361,18,3,215,9,0
2020,9,17,山梨県,Yamanashi,180,10215,8,2,167,5,0.52
2020,9,17,長野県,Nagano,299,17768,13,0,291,1,0.39
2020,9,17,岐阜県,Gifu,596,20881,34,1,552,10,2.93
2020,9,17,静岡県,Shizuoka,512,30918,21,1,490,1,0.61
2020,9,17,愛知県,Aichi,4963,66654,361,16,4525,77,1.2
2020,9,17,三重県,Mie,466,11609,78,1,383,5,0.46
2020,9,17,滋賀県,Shiga,475,10875,27,0,441,7,0.92
2020,9,17,京都府,Kyoto,1650,37666,76,1,1549,25,0.58
2020,9,17,大阪府,Osaka,9860,165414,754,31,8909,188,1.05
2020,9,17,兵庫県,Hyogo,2537,51555,113,11,2349,56,1.07
2020,9,17,奈良県,Nara,551,18962,19,1,523,9,0.66
2020,9,17,和歌山県,Wakayama,236,8962,2,0,227,4,0.37
2020,9,17,鳥取県,Tottori,35,4862,13,0,22,0,
2020,9,17,島根県,Shimane,137,5270,0,0,137,0,
2020,9,17,岡山県,Okayama,147,7861,1,-,146,-,
2020,9,17,広島県,Hiroshima,474,19437,10,0,461,3,1.64
2020,9,17,山口県,Yamaguchi,195,8645,24,1,170,1,0.24
2020,9,17,徳島県,Tokushima,147,6707,30,1,105,9,0.32
2020,9,17,香川県,Kagawa,92,9956,10,0,80,2,1.34
2020,9,17,愛媛県,Ehime,114,3966,1,0,107,6,
2020,9,17,高知県,Kochi,137,3352,4,0,129,4,0.81
2020,9,17,福岡県,Fukuoka,4970,45452,293,8,4589,88,0.65
2020,9,17,佐賀県,Saga,244,5614,1,0,243,0,0.37
2020,9,17,長崎県,Nagasaki,236,16972,7,0,226,3,
2020,9,17,熊本県,Kumamoto,570,15908,30,0,532,8,0.67
2020,9,17,大分県,Oita,158,15145,5,0,151,2,0
2020,9,17,宮崎県,Miyazaki,344,8441,5,0,339,1,3.16
2020,9,17,鹿児島県,Kagoshima,376,17489,10,1,376,12,1
2020,9,17,沖縄県,Okinawa,2310,34484,154,9,2115,45,0.68
2020,9,18,北海道,Hokkaido,1927,52203,62,1,1745,106,1.12
2020,9,18,青森県,Aomori,35,2282,2,0,32,1,
2020,9,18,岩手県,Iwate,23,3860,0,0,23,0,0
2020,9,18,宮城県,Miyagi,346,9357,81,1,263,2,1.11
2020,9,18,秋田県,Akita,51,1964,0,0,51,0,
2020,9,18,山形県,Yamagata,78,5024,2,1,76,1,
2020,9,18,福島県,Fukushima,218,18238,36,1,180,2,0.73
2020,9,18,茨城県,Ibaraki,622,12026,38,5,568,16,0.46
2020,9,18,栃木県,Tochigi,376,27064,61,1,313,1,1.8
2020,9,18,群馬県,Gunma,629,18736,130,1,480,19,1.68
2020,9,18,埼玉県,Saitama,4394,130796,285,6,4011,98,0.98
2020,9,18,千葉県,Chiba,3556,73265,314,6,3174,68,1.01
2020,9,18,東京都,Tokyo,23824,417947,2226,26,21208,390,1.03
2020,9,18,神奈川県,Kanagawa,6254,140498,635,24,5484,136,0.85
2020,9,18,新潟県,Niigata,161,14500,17,1,144,0,4.01
2020,9,18,富山県,Toyama,409,11364,10,0,374,25,0.23
2020,9,18,石川県,Ishikawa,744,11545,64,0,636,44,0.54
2020,9,18,福井県,Fukui,244,9433,18,3,215,9,0
2020,9,18,山梨県,Yamanashi,180,10263,7,2,168,5,0.28
2020,9,18,長野県,Nagano,299,17873,8,0,296,1,0.3
2020,9,18,岐阜県,Gifu,596,21023,34,1,552,10,1.64
2020,9,18,静岡県,Shizuoka,517,31367,22,1,494,1,0.76
2020,9,18,愛知県,Aichi,4999,67306,368,16,4554,77,1.04
2020,9,18,三重県,Mie,467,11609,74,1,388,5,0.38
2020,9,18,滋賀県,Shiga,476,10980,21,0,448,7,0.85
2020,9,18,京都府,Kyoto,1659,38110,80,1,1554,25,0.57
2020,9,18,大阪府,Osaka,9920,167562,707,30,9014,190,0.91
2020,9,18,兵庫県,Hyogo,2549,51988,108,11,2367,56,1.05
2020,9,18,奈良県,Nara,551,19076,15,1,527,9,0.51
2020,9,18,和歌山県,Wakayama,236,8987,2,0,227,4,0
2020,9,18,鳥取県,Tottori,35,4910,12,0,23,0,
2020,9,18,島根県,Shimane,137,5281,0,0,137,0,
2020,9,18,岡山県,Okayama,148,7861,1,-,146,-,
2020,9,18,広島県,Hiroshima,474,19573,10,0,461,3,1.64
2020,9,18,山口県,Yamaguchi,195,8727,23,1,171,1,0.14
2020,9,18,徳島県,Tokushima,147,6723,28,0,107,9,0.32
2020,9,18,香川県,Kagawa,93,10008,9,0,82,2,1.14
2020,9,18,愛媛県,Ehime,114,3973,0,0,108,6,
2020,9,18,高知県,Kochi,137,3366,4,0,129,4,0
2020,9,18,福岡県,Fukuoka,4987,46075,293,9,4629,90,0.57
2020,9,18,佐賀県,Saga,244,5639,1,0,243,0,0
2020,9,18,長崎県,Nagasaki,236,16972,6,0,227,3,
2020,9,18,熊本県,Kumamoto,571,15959,25,0,537,8,0.35
2020,9,18,大分県,Oita,158,15282,5,0,151,2,0
2020,9,18,宮崎県,Miyazaki,344,8455,4,0,340,1,3.16
2020,9,18,鹿児島県,Kagoshima,376,17562,10,1,376,12,1
2020,9,18,沖縄県,Okinawa,2322,35020,142,9,2139,45,0.65
2020,9,19,北海道,Hokkaido,1944,52889,76,1,1753,106,1.3
2020,9,19,青森県,Aomori,35,2282,2,0,32,1,
2020,9,19,岩手県,Iwate,23,3860,0,0,23,0,
2020,9,19,宮城県,Miyagi,351,9508,79,1,270,2,1.02
2020,9,19,秋田県,Akita,52,1964,0,0,51,0,
2020,9,19,山形県,Yamagata,78,5026,2,1,76,1,
2020,9,19,福島県,Fukushima,218,18238,36,1,180,2,0.59
2020,9,19,茨城県,Ibaraki,623,12026,35,5,572,16,0.51
2020,9,19,栃木県,Tochigi,385,27549,61,1,314,1,1.41
2020,9,19,群馬県,Gunma,644,18889,131,1,494,19,1.36
2020,9,19,埼玉県,Saitama,4417,131076,288,6,4029,100,0.96
2020,9,19,千葉県,Chiba,3602,73902,340,6,3194,68,1.07
2020,9,19,東京都,Tokyo,24042,421709,2274,25,21378,390,0.99
2020,9,19,神奈川県,Kanagawa,6322,141755,635,24,5552,136,0.85
2020,9,19,新潟県,Niigata,162,14561,18,1,144,0,4.01
2020,9,19,富山県,Toyama,410,11364,6,0,379,25,0.46
2020,9,19,石川県,Ishikawa,750,11545,63,0,643,44,0.7
2020,9,19,福井県,Fukui,244,9477,15,3,218,9,0
2020,9,19,山梨県,Yamanashi,180,10263,7,2,168,5,0.32
2020,9,19,長野県,Nagano,301,17873,10,0,296,1,0.61
2020,9,19,岐阜県,Gifu,597,21219,33,1,554,10,1.04
2020,9,19,静岡県,Shizuoka,517,31367,22,1,494,1,0.83
2020,9,19,愛知県,Aichi,5039,68206,377,15,4584,78,1.02
2020,9,19,三重県,Mie,469,11703,75,2,389,5,0.32
2020,9,19,滋賀県,Shiga,477,11063,21,0,449,7,0.75
2020,9,19,京都府,Kyoto,1659,38110,80,1,1554,25,0.65
2020,9,19,大阪府,Osaka,10001,169275,713,29,9087,192,0.9
2020,9,19,兵庫県,Hyogo,2570,52326,112,10,2382,56,0.99
2020,9,19,奈良県,Nara,552,19076,16,1,527,9,0.72
2020,9,19,和歌山県,Wakayama,236,9005,2,0,227,4,0
2020,9,19,鳥取県,Tottori,36,4910,13,0,23,0,6.25
2020,9,19,島根県,Shimane,137,5298,0,0,137,0,
2020,9,19,岡山県,Okayama,148,7861,1,-,146,-,
2020,9,19,広島県,Hiroshima,475,19573,9,0,463,3,1.76
2020,9,19,山口県,Yamaguchi,195,8763,21,1,173,1,0.16
2020,9,19,徳島県,Tokushima,147,6744,28,0,107,9,0
2020,9,19,香川県,Kagawa,93,10050,9,0,82,2,1.64
2020,9,19,愛媛県,Ehime,114,3973,0,0,108,6,
2020,9,19,高知県,Kochi,137,3390,4,0,129,4,0
2020,9,19,福岡県,Fukuoka,4996,46307,211,10,4695,90,0.54
2020,9,19,佐賀県,Saga,245,5662,2,0,244,0,0.37
2020,9,19,長崎県,Nagasaki,236,17210,3,0,227,3,1
2020,9,19,熊本県,Kumamoto,571,16030,24,0,539,8,0.2
2020,9,19,大分県,Oita,158,15465,5,0,151,2,0
2020,9,19,宮崎県,Miyazaki,344,8455,4,0,340,1,1.64
2020,9,19,鹿児島県,Kagoshima,376,17562,8,0,368,12,1.64
2020,9,19,沖縄県,Okinawa,2338,35020,137,9,2160,45,0.98
2020,9,20,北海道,Hokkaido,1960,53173,85,1,1756,106,1.49
2020,9,20,青森県,Aomori,35,2282,2,0,32,1,
2020,9,20,岩手県,Iwate,23,3860,0,0,23,0,
2020,9,20,宮城県,Miyagi,365,9688,91,1,272,2,1
2020,9,20,秋田県,Akita,53,1964,2,0,51,0,
2020,9,20,山形県,Yamagata,78,5035,2,1,76,1,
2020,9,20,福島県,Fukushima,221,18347,35,1,184,2,0.55
2020,9,20,茨城県,Ibaraki,624,12026,35,5,573,16,0.53
2020,9,20,栃木県,Tochigi,387,27769,61,1,314,1,1.49
2020,9,20,群馬県,Gunma,663,18946,139,0,505,19,1.51
2020,9,20,埼玉県,Saitama,4433,131233,289,6,4044,100,0.92
2020,9,20,千葉県,Chiba,3637,74434,353,6,3216,68,1.14
2020,9,20,東京都,Tokyo,24204,423118,2342,27,21472,390,0.99
2020,9,20,神奈川県,Kanagawa,6382,142301,635,24,5613,135,0.89
2020,9,20,新潟県,Niigata,165,14589,21,1,144,0,3.31
2020,9,20,富山県,Toyama,410,11364,5,0,380,25,0.46
2020,9,20,石川県,Ishikawa,754,11545,64,0,646,44,0.94
2020,9,20,福井県,Fukui,244,9491,13,3,220,9,0
2020,9,20,山梨県,Yamanashi,180,10263,7,2,168,5,0.32
2020,9,20,長野県,Nagano,301,17873,9,0,297,1,0.66
2020,9,20,岐阜県,Gifu,597,21233,30,1,557,10,0.29
2020,9,20,静岡県,Shizuoka,517,31367,22,1,494,1,0.83
2020,9,20,愛知県,Aichi,5070,68983,393,15,4598,79,1.05
2020,9,20,三重県,Mie,470,11810,76,4,389,5,0.51
2020,9,20,滋賀県,Shiga,478,11177,21,0,450,7,0.84
2020,9,20,京都府,Kyoto,1659,38110,80,1,1554,25,0.65
2020,9,20,大阪府,Osaka,10060,170176,712,29,9147,192,0.86
2020,9,20,兵庫県,Hyogo,2575,52677,106,9,2395,57,0.93
2020,9,20,奈良県,Nara,554,19076,16,1,529,9,1.2
2020,9,20,和歌山県,Wakayama,236,9019,2,0,227,4,0
2020,9,20,鳥取県,Tottori,36,5218,13,0,23,0,0.66
2020,9,20,島根県,Shimane,137,5302,0,0,137,0,
2020,9,20,岡山県,Okayama,148,7861,1,-,146,-,
2020,9,20,広島県,Hiroshima,475,19573,9,0,463,3,1.2
2020,9,20,山口県,Yamaguchi,195,8829,20,1,174,1,0.19
2020,9,20,徳島県,Tokushima,147,6765,28,0,107,9,0
2020,9,20,香川県,Kagawa,93,10074,9,0,82,2,0.85
2020,9,20,愛媛県,Ehime,114,3973,0,0,108,6,
2020,9,20,高知県,Kochi,137,3400,3,0,130,4,0
2020,9,20,福岡県,Fukuoka,5003,46542,185,11,4728,90,0.59
2020,9,20,佐賀県,Saga,244,5686,2,0,244,0,0
2020,9,20,長崎県,Nagasaki,236,17268,3,0,227,3,1
2020,9,20,熊本県,Kumamoto,571,16066,18,0,545,8,0.16
2020,9,20,大分県,Oita,158,15504,5,0,151,2,0
2020,9,20,宮崎県,Miyazaki,344,8455,4,0,340,1,0.75
2020,9,20,鹿児島県,Kagoshima,376,17562,8,0,368,12,2.69
2020,9,20,沖縄県,Okinawa,2352,36091,146,10,2165,45,0.92
2020,9,21,北海道,Hokkaido,1975,53428,98,1,1760,107,1.53
2020,9,21,青森県,Aomori,35,2282,2,0,32,1,
2020,9,21,岩手県,Iwate,23,3860,0,0,23,0,
2020,9,21,宮城県,Miyagi,367,9738,81,1,284,2,0.88
2020,9,21,秋田県,Akita,53,1964,2,0,51,0,1.64
2020,9,21,山形県,Yamagata,78,5038,2,1,76,1,
2020,9,21,福島県,Fukushima,225,18429,38,1,185,2,0.55
2020,9,21,茨城県,Ibaraki,627,12026,38,5,573,16,0.54
2020,9,21,栃木県,Tochigi,400,27909,61,1,315,1,0.94
2020,9,21,群馬県,Gunma,670,18959,130,0,521,19,1.59
2020,9,21,埼玉県,Saitama,4448,131305,287,6,4061,100,0.91
2020,9,21,千葉県,Chiba,3651,74727,346,6,3237,68,1.16
2020,9,21,東京都,Tokyo,24301,425021,2370,27,21540,391,0.99
2020,9,21,神奈川県,Kanagawa,6402,142707,635,24,5633,135,0.92
2020,9,21,新潟県,Niigata,165,14594,21,1,144,0,2.69
2020,9,21,富山県,Toyama,410,11364,5,0,380,25,0.46
2020,9,21,石川県,Ishikawa,756,11835,65,0,646,45,1.06
2020,9,21,福井県,Fukui,244,9502,11,2,221,10,0
2020,9,21,山梨県,Yamanashi,180,10263,7,2,168,5,0.46
2020,9,21,長野県,Nagano,303,17873,10,0,298,1,1.12
2020,9,21,岐阜県,Gifu,599,21238,32,1,557,10,0.28
2020,9,21,静岡県,Shizuoka,517,31367,22,1,494,1,1.21
2020,9,21,愛知県,Aichi,5103,69242,410,16,4612,81,1.03
2020,9,21,三重県,Mie,475,11898,76,5,393,5,0.54
2020,9,21,滋賀県,Shiga,479,11208,21,0,451,7,1.1
2020,9,21,京都府,Kyoto,1659,38110,80,1,1554,25,0.79
2020,9,21,大阪府,Osaka,10099,170626,724,29,9173,193,0.89
2020,9,21,兵庫県,Hyogo,2602,53104,101,9,2424,57,1.04
2020,9,21,奈良県,Nara,555,19076,17,1,529,9,1.09
2020,9,21,和歌山県,Wakayama,236,9025,2,0,227,4,0
2020,9,21,鳥取県,Tottori,36,5355,13,0,23,0,0.52
2020,9,21,島根県,Shimane,137,5309,0,0,137,0,
2020,9,21,岡山県,Okayama,148,7861,1,-,146,-,1
2020,9,21,広島県,Hiroshima,476,19573,10,0,463,3,0.92
2020,9,21,山口県,Yamaguchi,195,8891,16,1,177,1,0.19
2020,9,21,徳島県,Tokushima,147,6778,28,0,112,9,0
2020,9,21,香川県,Kagawa,93,10083,9,0,82,2,0.85
2020,9,21,愛媛県,Ehime,114,3973,0,0,108,6,
2020,9,21,高知県,Kochi,137,3403,1,0,132,4,0
2020,9,21,福岡県,Fukuoka,5004,46615,185,12,4734,91,0.54
2020,9,21,佐賀県,Saga,244,5690,2,0,244,0,0
2020,9,21,長崎県,Nagasaki,236,17290,3,0,227,3,0
2020,9,21,熊本県,Kumamoto,571,16066,18,0,545,8,0.18
2020,9,21,大分県,Oita,158,15519,5,0,151,2,0
2020,9,21,宮崎県,Miyazaki,344,8455,4,0,340,1,0.75
2020,9,21,鹿児島県,Kagoshima,377,17562,7,0,370,12,3.16
2020,9,21,沖縄県,Okinawa,2358,36091,145,10,2172,45,0.99
2020,9,22,北海道,Hokkaido,1984,53764,108,1,1768,107,1.62
2020,9,22,青森県,Aomori,35,2282,2,0,32,1,
2020,9,22,岩手県,Iwate,23,3860,0,0,23,0,
2020,9,22,宮城県,Miyagi,369,9794,73,1,294,2,0.91
2020,9,22,秋田県,Akita,53,1964,2,0,51,0,1.64
2020,9,22,山形県,Yamagata,78,5038,2,1,76,1,
2020,9,22,福島県,Fukushima,226,18477,38,1,186,2,0.52
2020,9,22,茨城県,Ibaraki,629,12026,33,5,579,17,0.58
2020,9,22,栃木県,Tochigi,402,27987,61,1,316,1,0.74
2020,9,22,群馬県,Gunma,683,19079,130,0,521,19,1.43
2020,9,22,埼玉県,Saitama,4462,131459,284,6,4078,100,0.87
2020,9,22,千葉県,Chiba,3669,75232,331,6,3262,68,1.13
2020,9,22,東京都,Tokyo,24389,426753,2344,30,21654,391,0.92
2020,9,22,神奈川県,Kanagawa,6440,143108,635,24,5671,135,0.91
2020,9,22,新潟県,Niigata,165,14620,21,1,144,0,2.09
2020,9,22,富山県,Toyama,410,11364,5,0,380,25,1.64
2020,9,22,石川県,Ishikawa,760,11863,69,0,646,45,1
2020,9,22,福井県,Fukui,244,9514,9,2,223,10,
2020,9,22,山梨県,Yamanashi,180,10263,7,2,168,5,1
2020,9,22,長野県,Nagano,303,17873,10,0,298,1,1.14
2020,9,22,岐阜県,Gifu,600,21255,18,1,572,10,0.24
2020,9,22,静岡県,Shizuoka,517,31367,22,1,494,1,0.94
2020,9,22,愛知県,Aichi,5122,69521,408,16,4633,81,1
2020,9,22,三重県,Mie,475,11898,76,5,393,5,0.55
2020,9,22,滋賀県,Shiga,479,11256,20,0,451,8,1
2020,9,22,京都府,Kyoto,1659,38110,80,1,1554,25,0.77
2020,9,22,大阪府,Osaka,10166,171251,753,29,9210,194,0.85
2020,9,22,兵庫県,Hyogo,2615,53368,89,8,2452,57,0.95
2020,9,22,奈良県,Nara,556,19076,18,1,529,9,0.65
2020,9,22,和歌山県,Wakayama,237,9039,3,0,227,4,1
2020,9,22,鳥取県,Tottori,36,5355,13,0,23,0,0.28
2020,9,22,島根県,Shimane,137,5313,0,0,137,0,
2020,9,22,岡山県,Okayama,148,7861,1,-,146,-,1
2020,9,22,広島県,Hiroshima,479,19573,12,0,464,3,0.68
2020,9,22,山口県,Yamaguchi,195,8960,9,1,184,1,0.19
2020,9,22,徳島県,Tokushima,147,6786,28,0,112,9,0
2020,9,22,香川県,Kagawa,93,10106,9,0,82,2,0.25
2020,9,22,愛媛県,Ehime,114,3973,0,0,108,6,
2020,9,22,高知県,Kochi,137,3405,1,0,132,4,0
2020,9,22,福岡県,Fukuoka,5004,46615,179,12,4734,91,0.6
2020,9,22,佐賀県,Saga,244,5698,2,0,244,0,0
2020,9,22,長崎県,Nagasaki,236,17306,3,0,227,3,0
2020,9,22,熊本県,Kumamoto,571,16086,14,0,549,8,0.12
2020,9,22,大分県,Oita,158,15655,5,0,151,2,0
2020,9,22,宮崎県,Miyazaki,344,8455,4,0,340,1,0.37
2020,9,22,鹿児島県,Kagoshima,377,17562,7,0,370,12,1.64
2020,9,22,沖縄県,Okinawa,2364,36499,150,8,2173,45,1.1
2020,9,23,北海道,Hokkaido,1996,54197,109,1,1784,107,1.47
2020,9,23,青森県,Aomori,35,2296,0,0,34,1,
2020,9,23,岩手県,Iwate,23,3968,0,0,23,0,
2020,9,23,宮城県,Miyagi,372,9840,75,0,295,2,0.65
2020,9,23,秋田県,Akita,53,2072,2,0,51,0,1.64
2020,9,23,山形県,Yamagata,78,5062,2,1,76,1,
2020,9,23,福島県,Fukushima,228,18556,38,2,188,2,0.48
2020,9,23,茨城県,Ibaraki,630,12210,30,5,583,17,0.53
2020,9,23,栃木県,Tochigi,408,28406,80,1,326,1,0.84
2020,9,23,群馬県,Gunma,684,19242,137,0,527,19,1.03
2020,9,23,埼玉県,Saitama,4474,133413,260,8,4114,100,0.78
2020,9,23,千葉県,Chiba,3689,76502,328,6,3293,68,1.01
2020,9,23,東京都,Tokyo,24448,433122,2205,28,21851,392,0.85
2020,9,23,神奈川県,Kanagawa,6451,144192,616,30,5700,136,0.78
2020,9,23,新潟県,Niigata,165,14702,20,1,145,0,1.64
2020,9,23,富山県,Toyama,410,11616,5,0,380,25,
2020,9,23,石川県,Ishikawa,761,11892,57,0,658,46,1.26
2020,9,23,福井県,Fukui,244,9529,8,2,224,10,
2020,9,23,山梨県,Yamanashi,180,10396,3,1,171,6,1
2020,9,23,長野県,Nagano,303,18172,9,0,299,1,0.75
2020,9,23,岐阜県,Gifu,603,21299,14,1,579,10,0.37
2020,9,23,静岡県,Shizuoka,522,31929,16,1,505,1,1.21
2020,9,23,愛知県,Aichi,5131,69800,392,14,4658,81,0.93
2020,9,23,三重県,Mie,480,11959,79,5,394,7,0.82
2020,9,23,滋賀県,Shiga,481,11287,20,0,453,8,0.91
2020,9,23,京都府,Kyoto,1702,40149,85,1,1592,25,1.2
2020,9,23,大阪府,Osaka,10205,172367,744,28,9257,195,0.78
2020,9,23,兵庫県,Hyogo,2616,53691,81,6,2462,57,0.84
